RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.163978e-01	1.401572e-01	1.517970e+00
3	1.488644e-01	1.350387e-03	1.623683e-01
4	1.457823e-01	7.313364e-03	2.189159e-01
5	1.457825e-01	7.312805e-03	2.189105e-01
6	1.457796e-01	7.320543e-03	2.189850e-01
7	1.457816e-01	7.315252e-03	2.189341e-01
8	1.457778e-01	7.325315e-03	2.190309e-01
9	1.443838e-01	3.780472e-03	1.821885e-01
10	1.454927e-01	1.260849e-03	1.581012e-01
11	1.452496e-01	1.289840e-03	1.581480e-01
12	1.452311e-01	5.240372e-04	1.504715e-01
13	1.453547e-01	2.383536e-04	1.477382e-01
14	1.453847e-01	6.409629e-05	1.460256e-01
15	1.453592e-01	1.951281e-04	1.473105e-01
16	1.453811e-01	6.740716e-05	1.460551e-01
17	1.453600e-01	1.737905e-04	1.470979e-01
18	1.453760e-01	7.966287e-05	1.461726e-01
19	1.453629e-01	1.530214e-04	1.468931e-01
20	1.453755e-01	8.067848e-05	1.461823e-01
21	1.453640e-01	1.415338e-04	1.467793e-01
22	1.453738e-01	8.626283e-05	1.462364e-01
23	1.453651e-01	1.328691e-04	1.466938e-01
24	1.453725e-01	9.093786e-05	1.462819e-01
25	1.453659e-01	1.265896e-04	1.466318e-01
26	1.453716e-01	9.474374e-05	1.463191e-01
27	1.453666e-01	1.219906e-04	1.465865e-01
28	1.453709e-01	9.778530e-05	1.463488e-01
29	1.453671e-01	1.185943e-04	1.465531e-01
30	1.453704e-01	1.001851e-04	1.463723e-01
