RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.608487e-01	-4.435039e-01
2	6.000306e-01	-5.186541e-02
3	6.965175e-02	-4.155967e-01
4	4.782702e-01	-2.865666e-01
5	2.589431e-01	-4.425649e-01
6	2.589431e-01	-4.425649e-01
7	2.589431e-01	-4.425649e-01
8	2.756533e-01	-4.330124e-01
9	3.838183e-01	-3.684436e-01
10	3.438421e-01	-4.099802e-01
11	3.860849e-01	-3.774657e-01
12	3.500362e-01	-4.064542e-01
13	3.500362e-01	-4.064542e-01
14	3.619855e-01	-3.973600e-01
15	3.715819e-01	-3.904599e-01
16	3.637532e-01	-3.967120e-01
17	3.637533e-01	-3.967120e-01
18	3.637534e-01	-3.967118e-01
19	3.654761e-01	-3.953339e-01
20	3.685222e-01	-3.928900e-01
21	3.700428e-01	-3.916663e-01
22	3.708013e-01	-3.910550e-01
23	3.711777e-01	-3.907515e-01
24	3.713609e-01	-3.906038e-01
25	3.711568e-01	-3.907708e-01
