RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.286797e-01	-7.500000e-01	6.286797e-01
3	1.571700e-01	-3.217002e-02	1.571700e-01
4	1.454758e-01	2.192369e-08	1.454758e-01
5	1.454167e-01	2.486829e-08	1.454167e-01
6	1.454057e-01	2.480558e-08	1.454057e-01
7	1.454037e-01	2.483309e-08	1.454037e-01
8	1.454033e-01	2.482133e-08	1.454033e-01
9	1.454032e-01	2.482641e-08	1.454032e-01
10	1.454032e-01	2.482422e-08	1.454032e-01
11	1.454032e-01	2.482517e-08	1.454032e-01
12	1.454032e-01	2.482517e-08	1.454032e-01
13	1.454032e-01	2.482517e-08	1.454032e-01
14	1.454032e-01	2.482517e-08	1.454032e-01
15	1.454032e-01	2.482517e-08	1.454032e-01
16	1.454032e-01	2.482517e-08	1.454032e-01
17	1.454032e-01	2.482517e-08	1.454032e-01
18	1.454032e-01	2.482517e-08	1.454032e-01
19	1.454032e-01	2.482517e-08	1.454032e-01
20	1.454032e-01	2.482517e-08	1.454032e-01
21	1.454032e-01	2.482517e-08	1.454032e-01
22	1.454032e-01	2.482517e-08	1.454032e-01
23	1.454032e-01	2.482517e-08	1.454032e-01
24	1.454032e-01	2.482517e-08	1.454032e-01
25	1.454032e-01	2.482526e-08	1.454032e-01
26	1.454032e-01	2.482544e-08	1.454032e-01
27	1.454032e-01	9.006252e-09	1.454032e-01
28	1.454032e-01	2.484819e-08	1.454032e-01
29	1.454032e-01	2.484819e-08	1.454032e-01
30	1.454032e-01	2.484819e-08	1.454032e-01
