1.805917e+01	1.678107e+01	1.555030e+01	1.436686e+01	1.323077e+01	1.214201e+01	1.110059e+01	1.010651e+01	9.159763e+00	8.260355e+00	7.408284e+00	6.603550e+00	5.846154e+00	5.136095e+00	4.473373e+00	3.857988e+00	3.289941e+00	2.769231e+00	2.295858e+00	1.869822e+00	1.491124e+00	1.159763e+00	8.757396e-01	6.390533e-01	4.497041e-01	3.076923e-01	2.130178e-01	1.656805e-01	1.656805e-01	2.130178e-01	3.076923e-01	4.497041e-01	6.390533e-01	8.757396e-01	1.159763e+00	1.491124e+00	1.869822e+00	2.295858e+00	2.769231e+00	3.289941e+00
1.732544e+01	1.607101e+01	1.486391e+01	1.370414e+01	1.259172e+01	1.152663e+01	1.050888e+01	9.538462e+00	8.615385e+00	7.739645e+00	6.911243e+00	6.130178e+00	5.396450e+00	4.710059e+00	4.071006e+00	3.479290e+00	2.934911e+00	2.437870e+00	1.988166e+00	1.585799e+00	1.230769e+00	9.230769e-01	6.627219e-01	4.497041e-01	2.840237e-01	1.656805e-01	9.467456e-02	7.100592e-02	9.467456e-02	1.656805e-01	2.840237e-01	4.497041e-01	6.627219e-01	9.230769e-01	1.230769e+00	1.585799e+00	1.988166e+00	2.437870e+00	2.934911e+00	3.479290e+00
1.663905e+01	1.540828e+01	1.422485e+01	1.308876e+01	1.200000e+01	1.095858e+01	9.964497e+00	9.017751e+00	8.118343e+00	7.266272e+00	6.461538e+00	5.704142e+00	4.994083e+00	4.331361e+00	3.715976e+00	3.147929e+00	2.627219e+00	2.153846e+00	1.727811e+00	1.349112e+00	1.017751e+00	7.337278e-01	4.970414e-01	3.076923e-01	1.656805e-01	7.100592e-02	2.366864e-02	2.366864e-02	7.100592e-02	1.656805e-01	3.076923e-01	4.970414e-01	7.337278e-01	1.017751e+00	1.349112e+00	1.727811e+00	2.153846e+00	2.627219e+00	3.147929e+00	3.715976e+00
1.600000e+01	1.479290e+01	1.363314e+01	1.252071e+01	1.145562e+01	1.043787e+01	9.467456e+00	8.544379e+00	7.668639e+00	6.840237e+00	6.059172e+00	5.325444e+00	4.639053e+00	4.000000e+00	3.408284e+00	2.863905e+00	2.366864e+00	1.917160e+00	1.514793e+00	1.159763e+00	8.520710e-01	5.917160e-01	3.786982e-01	2.130178e-01	9.467456e-02	2.366864e-02	0.000000e+00	2.366864e-02	9.467456e-02	2.130178e-01	3.786982e-01	5.917160e-01	8.520710e-01	1.159763e+00	1.514793e+00	1.917160e+00	2.366864e+00	2.863905e+00	3.408284e+00	4.000000e+00
1.540828e+01	1.422485e+01	1.308876e+01	1.200000e+01	1.095858e+01	9.964497e+00	9.017751e+00	8.118343e+00	7.266272e+00	6.461538e+00	5.704142e+00	4.994083e+00	4.331361e+00	3.715976e+00	3.147929e+00	2.627219e+00	2.153846e+00	1.727811e+00	1.349112e+00	1.017751e+00	7.337278e-01	4.970414e-01	3.076923e-01	1.656805e-01	7.100592e-02	2.366864e-02	2.366864e-02	7.100592e-02	1.656805e-01	3.076923e-01	4.970414e-01	7.337278e-01	1.017751e+00	1.349112e+00	1.727811e+00	2.153846e+00	2.627219e+00	3.147929e+00	3.715976e+00	4.331361e+00
1.486391e+01	1.370414e+01	1.259172e+01	1.152663e+01	1.050888e+01	9.538462e+00	8.615385e+00	7.739645e+00	6.911243e+00	6.130178e+00	5.396450e+00	4.710059e+00	4.071006e+00	3.479290e+00	2.934911e+00	2.437870e+00	1.988166e+00	1.585799e+00	1.230769e+00	9.230769e-01	6.627219e-01	4.497041e-01	2.840237e-01	1.656805e-01	9.467456e-02	7.100592e-02	9.467456e-02	1.656805e-01	2.840237e-01	4.497041e-01	6.627219e-01	9.230769e-01	1.230769e+00	1.585799e+00	1.988166e+00	2.437870e+00	2.934911e+00	3.479290e+00	4.071006e+00	4.710059e+00
1.436686e+01	1.323077e+01	1.214201e+01	1.110059e+01	1.010651e+01	9.159763e+00	8.260355e+00	7.408284e+00	6.603550e+00	5.846154e+00	5.136095e+00	4.473373e+00	3.857988e+00	3.289941e+00	2.769231e+00	2.295858e+00	1.869822e+00	1.491124e+00	1.159763e+00	8.757396e-01	6.390533e-01	4.497041e-01	3.076923e-01	2.130178e-01	1.656805e-01	1.656805e-01	2.130178e-01	3.076923e-01	4.497041e-01	6.390533e-01	8.757396e-01	1.159763e+00	1.491124e+00	1.869822e+00	2.295858e+00	2.769231e+00	3.289941e+00	3.857988e+00	4.473373e+00	5.136095e+00
1.391716e+01	1.280473e+01	1.173964e+01	1.072189e+01	9.751479e+00	8.828402e+00	7.952663e+00	7.124260e+00	6.343195e+00	5.609467e+00	4.923077e+00	4.284024e+00	3.692308e+00	3.147929e+00	2.650888e+00	2.201183e+00	1.798817e+00	1.443787e+00	1.136095e+00	8.757396e-01	6.627219e-01	4.970414e-01	3.786982e-01	3.076923e-01	2.840237e-01	3.076923e-01	3.786982e-01	4.970414e-01	6.627219e-01	8.757396e-01	1.136095e+00	1.443787e+00	1.798817e+00	2.201183e+00	2.650888e+00	3.147929e+00	3.692308e+00	4.284024e+00	4.923077e+00	5.609467e+00
1.351479e+01	1.242604e+01	1.138462e+01	1.039053e+01	9.443787e+00	8.544379e+00	7.692308e+00	6.887574e+00	6.130178e+00	5.420118e+00	4.757396e+00	4.142012e+00	3.573964e+00	3.053254e+00	2.579882e+00	2.153846e+00	1.775148e+00	1.443787e+00	1.159763e+00	9.230769e-01	7.337278e-01	5.917160e-01	4.970414e-01	4.497041e-01	4.497041e-01	4.970414e-01	5.917160e-01	7.337278e-01	9.230769e-01	1.159763e+00	1.443787e+00	1.775148e+00	2.153846e+00	2.579882e+00	3.053254e+00	3.573964e+00	4.142012e+00	4.757396e+00	5.420118e+00	6.130178e+00
1.315976e+01	1.209467e+01	1.107692e+01	1.010651e+01	9.183432e+00	8.307692e+00	7.479290e+00	6.698225e+00	5.964497e+00	5.278107e+00	4.639053e+00	4.047337e+00	3.502959e+00	3.005917e+00	2.556213e+00	2.153846e+00	1.798817e+00	1.491124e+00	1.230769e+00	1.017751e+00	8.520710e-01	7.337278e-01	6.627219e-01	6.390533e-01	6.627219e-01	7.337278e-01	8.520710e-01	1.017751e+00	1.230769e+00	1.491124e+00	1.798817e+00	2.153846e+00	2.556213e+00	3.005917e+00	3.502959e+00	4.047337e+00	4.639053e+00	5.278107e+00	5.964497e+00	6.698225e+00
1.285207e+01	1.181065e+01	1.081657e+01	9.869822e+00	8.970414e+00	8.118343e+00	7.313609e+00	6.556213e+00	5.846154e+00	5.183432e+00	4.568047e+00	4.000000e+00	3.479290e+00	3.005917e+00	2.579882e+00	2.201183e+00	1.869822e+00	1.585799e+00	1.349112e+00	1.159763e+00	1.017751e+00	9.230769e-01	8.757396e-01	8.757396e-01	9.230769e-01	1.017751e+00	1.159763e+00	1.349112e+00	1.585799e+00	1.869822e+00	2.201183e+00	2.579882e+00	3.005917e+00	3.479290e+00	4.000000e+00	4.568047e+00	5.183432e+00	5.846154e+00	6.556213e+00	7.313609e+00
1.259172e+01	1.157396e+01	1.060355e+01	9.680473e+00	8.804734e+00	7.976331e+00	7.195266e+00	6.461538e+00	5.775148e+00	5.136095e+00	4.544379e+00	4.000000e+00	3.502959e+00	3.053254e+00	2.650888e+00	2.295858e+00	1.988166e+00	1.727811e+00	1.514793e+00	1.349112e+00	1.230769e+00	1.159763e+00	1.136095e+00	1.159763e+00	1.230769e+00	1.349112e+00	1.514793e+00	1.727811e+00	1.988166e+00	2.295858e+00	2.650888e+00	3.053254e+00	3.502959e+00	4.000000e+00	4.544379e+00	5.136095e+00	5.775148e+00	6.461538e+00	7.195266e+00	7.976331e+00
1.237870e+01	1.138462e+01	1.043787e+01	9.538462e+00	8.686391e+00	7.881657e+00	7.124260e+00	6.414201e+00	5.751479e+00	5.136095e+00	4.568047e+00	4.047337e+00	3.573964e+00	3.147929e+00	2.769231e+00	2.437870e+00	2.153846e+00	1.917160e+00	1.727811e+00	1.585799e+00	1.491124e+00	1.443787e+00	1.443787e+00	1.491124e+00	1.585799e+00	1.727811e+00	1.917160e+00	2.153846e+00	2.437870e+00	2.769231e+00	3.147929e+00	3.573964e+00	4.047337e+00	4.568047e+00	5.136095e+00	5.751479e+00	6.414201e+00	7.124260e+00	7.881657e+00	8.686391e+00
1.221302e+01	1.124260e+01	1.031953e+01	9.443787e+00	8.615385e+00	7.834320e+00	7.100592e+00	6.414201e+00	5.775148e+00	5.183432e+00	4.639053e+00	4.142012e+00	3.692308e+00	3.289941e+00	2.934911e+00	2.627219e+00	2.366864e+00	2.153846e+00	1.988166e+00	1.869822e+00	1.798817e+00	1.775148e+00	1.798817e+00	1.869822e+00	1.988166e+00	2.153846e+00	2.366864e+00	2.627219e+00	2.934911e+00	3.289941e+00	3.692308e+00	4.142012e+00	4.639053e+00	5.183432e+00	5.775148e+00	6.414201e+00	7.100592e+00	7.834320e+00	8.615385e+00	9.443787e+00
1.209467e+01	1.114793e+01	1.024852e+01	9.396450e+00	8.591716e+00	7.834320e+00	7.124260e+00	6.461538e+00	5.846154e+00	5.278107e+00	4.757396e+00	4.284024e+00	3.857988e+00	3.479290e+00	3.147929e+00	2.863905e+00	2.627219e+00	2.437870e+00	2.295858e+00	2.201183e+00	2.153846e+00	2.153846e+00	2.201183e+00	2.295858e+00	2.437870e+00	2.627219e+00	2.863905e+00	3.147929e+00	3.479290e+00	3.857988e+00	4.284024e+00	4.757396e+00	5.278107e+00	5.846154e+00	6.461538e+00	7.124260e+00	7.834320e+00	8.591716e+00	9.396450e+00	1.024852e+01
1.202367e+01	1.110059e+01	1.022485e+01	9.396450e+00	8.615385e+00	7.881657e+00	7.195266e+00	6.556213e+00	5.964497e+00	5.420118e+00	4.923077e+00	4.473373e+00	4.071006e+00	3.715976e+00	3.408284e+00	3.147929e+00	2.934911e+00	2.769231e+00	2.650888e+00	2.579882e+00	2.556213e+00	2.579882e+00	2.650888e+00	2.769231e+00	2.934911e+00	3.147929e+00	3.408284e+00	3.715976e+00	4.071006e+00	4.473373e+00	4.923077e+00	5.420118e+00	5.964497e+00	6.556213e+00	7.195266e+00	7.881657e+00	8.615385e+00	9.396450e+00	1.022485e+01	1.110059e+01
1.200000e+01	1.110059e+01	1.024852e+01	9.443787e+00	8.686391e+00	7.976331e+00	7.313609e+00	6.698225e+00	6.130178e+00	5.609467e+00	5.136095e+00	4.710059e+00	4.331361e+00	4.000000e+00	3.715976e+00	3.479290e+00	3.289941e+00	3.147929e+00	3.053254e+00	3.005917e+00	3.005917e+00	3.053254e+00	3.147929e+00	3.289941e+00	3.479290e+00	3.715976e+00	4.000000e+00	4.331361e+00	4.710059e+00	5.136095e+00	5.609467e+00	6.130178e+00	6.698225e+00	7.313609e+00	7.976331e+00	8.686391e+00	9.443787e+00	1.024852e+01	1.110059e+01	1.200000e+01
1.202367e+01	1.114793e+01	1.031953e+01	9.538462e+00	8.804734e+00	8.118343e+00	7.479290e+00	6.887574e+00	6.343195e+00	5.846154e+00	5.396450e+00	4.994083e+00	4.639053e+00	4.331361e+00	4.071006e+00	3.857988e+00	3.692308e+00	3.573964e+00	3.502959e+00	3.479290e+00	3.502959e+00	3.573964e+00	3.692308e+00	3.857988e+00	4.071006e+00	4.331361e+00	4.639053e+00	4.994083e+00	5.396450e+00	5.846154e+00	6.343195e+00	6.887574e+00	7.479290e+00	8.118343e+00	8.804734e+00	9.538462e+00	1.031953e+01	1.114793e+01	1.202367e+01	1.294675e+01
1.209467e+01	1.124260e+01	1.043787e+01	9.680473e+00	8.970414e+00	8.307692e+00	7.692308e+00	7.124260e+00	6.603550e+00	6.130178e+00	5.704142e+00	5.325444e+00	4.994083e+00	4.710059e+00	4.473373e+00	4.284024e+00	4.142012e+00	4.047337e+00	4.000000e+00	4.000000e+00	4.047337e+00	4.142012e+00	4.284024e+00	4.473373e+00	4.710059e+00	4.994083e+00	5.325444e+00	5.704142e+00	6.130178e+00	6.603550e+00	7.124260e+00	7.692308e+00	8.307692e+00	8.970414e+00	9.680473e+00	1.043787e+01	1.124260e+01	1.209467e+01	1.299408e+01	1.394083e+01
1.221302e+01	1.138462e+01	1.060355e+01	9.869822e+00	9.183432e+00	8.544379e+00	7.952663e+00	7.408284e+00	6.911243e+00	6.461538e+00	6.059172e+00	5.704142e+00	5.396450e+00	5.136095e+00	4.923077e+00	4.757396e+00	4.639053e+00	4.568047e+00	4.544379e+00	4.568047e+00	4.639053e+00	4.757396e+00	4.923077e+00	5.136095e+00	5.396450e+00	5.704142e+00	6.059172e+00	6.461538e+00	6.911243e+00	7.408284e+00	7.952663e+00	8.544379e+00	9.183432e+00	9.869822e+00	1.060355e+01	1.138462e+01	1.221302e+01	1.308876e+01	1.401183e+01	1.498225e+01
1.237870e+01	1.157396e+01	1.081657e+01	1.010651e+01	9.443787e+00	8.828402e+00	8.260355e+00	7.739645e+00	7.266272e+00	6.840237e+00	6.461538e+00	6.130178e+00	5.846154e+00	5.609467e+00	5.420118e+00	5.278107e+00	5.183432e+00	5.136095e+00	5.136095e+00	5.183432e+00	5.278107e+00	5.420118e+00	5.609467e+00	5.846154e+00	6.130178e+00	6.461538e+00	6.840237e+00	7.266272e+00	7.739645e+00	8.260355e+00	8.828402e+00	9.443787e+00	1.010651e+01	1.081657e+01	1.157396e+01	1.237870e+01	1.323077e+01	1.413018e+01	1.507692e+01	1.607101e+01
1.259172e+01	1.181065e+01	1.107692e+01	1.039053e+01	9.751479e+00	9.159763e+00	8.615385e+00	8.118343e+00	7.668639e+00	7.266272e+00	6.911243e+00	6.603550e+00	6.343195e+00	6.130178e+00	5.964497e+00	5.846154e+00	5.775148e+00	5.751479e+00	5.775148e+00	5.846154e+00	5.964497e+00	6.130178e+00	6.343195e+00	6.603550e+00	6.911243e+00	7.266272e+00	7.668639e+00	8.118343e+00	8.615385e+00	9.159763e+00	9.751479e+00	1.039053e+01	1.107692e+01	1.181065e+01	1.259172e+01	1.342012e+01	1.429586e+01	1.521893e+01	1.618935e+01	1.720710e+01
1.285207e+01	1.209467e+01	1.138462e+01	1.072189e+01	1.010651e+01	9.538462e+00	9.017751e+00	8.544379e+00	8.118343e+00	7.739645e+00	7.408284e+00	7.124260e+00	6.887574e+00	6.698225e+00	6.556213e+00	6.461538e+00	6.414201e+00	6.414201e+00	6.461538e+00	6.556213e+00	6.698225e+00	6.887574e+00	7.124260e+00	7.408284e+00	7.739645e+00	8.118343e+00	8.544379e+00	9.017751e+00	9.538462e+00	1.010651e+01	1.072189e+01	1.138462e+01	1.209467e+01	1.285207e+01	1.365680e+01	1.450888e+01	1.540828e+01	1.635503e+01	1.734911e+01	1.839053e+01
1.315976e+01	1.242604e+01	1.173964e+01	1.110059e+01	1.050888e+01	9.964497e+00	9.467456e+00	9.017751e+00	8.615385e+00	8.260355e+00	7.952663e+00	7.692308e+00	7.479290e+00	7.313609e+00	7.195266e+00	7.124260e+00	7.100592e+00	7.124260e+00	7.195266e+00	7.313609e+00	7.479290e+00	7.692308e+00	7.952663e+00	8.260355e+00	8.615385e+00	9.017751e+00	9.467456e+00	9.964497e+00	1.050888e+01	1.110059e+01	1.173964e+01	1.242604e+01	1.315976e+01	1.394083e+01	1.476923e+01	1.564497e+01	1.656805e+01	1.753846e+01	1.855621e+01	1.962130e+01
1.351479e+01	1.280473e+01	1.214201e+01	1.152663e+01	1.095858e+01	1.043787e+01	9.964497e+00	9.538462e+00	9.159763e+00	8.828402e+00	8.544379e+00	8.307692e+00	8.118343e+00	7.976331e+00	7.881657e+00	7.834320e+00	7.834320e+00	7.881657e+00	7.976331e+00	8.118343e+00	8.307692e+00	8.544379e+00	8.828402e+00	9.159763e+00	9.538462e+00	9.964497e+00	1.043787e+01	1.095858e+01	1.152663e+01	1.214201e+01	1.280473e+01	1.351479e+01	1.427219e+01	1.507692e+01	1.592899e+01	1.682840e+01	1.777515e+01	1.876923e+01	1.981065e+01	2.089941e+01
1.391716e+01	1.323077e+01	1.259172e+01	1.200000e+01	1.145562e+01	1.095858e+01	1.050888e+01	1.010651e+01	9.751479e+00	9.443787e+00	9.183432e+00	8.970414e+00	8.804734e+00	8.686391e+00	8.615385e+00	8.591716e+00	8.615385e+00	8.686391e+00	8.804734e+00	8.970414e+00	9.183432e+00	9.443787e+00	9.751479e+00	1.010651e+01	1.050888e+01	1.095858e+01	1.145562e+01	1.200000e+01	1.259172e+01	1.323077e+01	1.391716e+01	1.465089e+01	1.543195e+01	1.626036e+01	1.713609e+01	1.805917e+01	1.902959e+01	2.004734e+01	2.111243e+01	2.222485e+01
1.436686e+01	1.370414e+01	1.308876e+01	1.252071e+01	1.200000e+01	1.152663e+01	1.110059e+01	1.072189e+01	1.039053e+01	1.010651e+01	9.869822e+00	9.680473e+00	9.538462e+00	9.443787e+00	9.396450e+00	9.396450e+00	9.443787e+00	9.538462e+00	9.680473e+00	9.869822e+00	1.010651e+01	1.039053e+01	1.072189e+01	1.110059e+01	1.152663e+01	1.200000e+01	1.252071e+01	1.308876e+01	1.370414e+01	1.436686e+01	1.507692e+01	1.583432e+01	1.663905e+01	1.749112e+01	1.839053e+01	1.933728e+01	2.033136e+01	2.137278e+01	2.246154e+01	2.359763e+01
1.486391e+01	1.422485e+01	1.363314e+01	1.308876e+01	1.259172e+01	1.214201e+01	1.173964e+01	1.138462e+01	1.107692e+01	1.081657e+01	1.060355e+01	1.043787e+01	1.031953e+01	1.024852e+01	1.022485e+01	1.024852e+01	1.031953e+01	1.043787e+01	1.060355e+01	1.081657e+01	1.107692e+01	1.138462e+01	1.173964e+01	1.214201e+01	1.259172e+01	1.308876e+01	1.363314e+01	1.422485e+01	1.486391e+01	1.555030e+01	1.628402e+01	1.706509e+01	1.789349e+01	1.876923e+01	1.969231e+01	2.066272e+01	2.168047e+01	2.274556e+01	2.385799e+01	2.501775e+01
1.540828e+01	1.479290e+01	1.422485e+01	1.370414e+01	1.323077e+01	1.280473e+01	1.242604e+01	1.209467e+01	1.181065e+01	1.157396e+01	1.138462e+01	1.124260e+01	1.114793e+01	1.110059e+01	1.110059e+01	1.114793e+01	1.124260e+01	1.138462e+01	1.157396e+01	1.181065e+01	1.209467e+01	1.242604e+01	1.280473e+01	1.323077e+01	1.370414e+01	1.422485e+01	1.479290e+01	1.540828e+01	1.607101e+01	1.678107e+01	1.753846e+01	1.834320e+01	1.919527e+01	2.009467e+01	2.104142e+01	2.203550e+01	2.307692e+01	2.416568e+01	2.530178e+01	2.648521e+01
1.600000e+01	1.540828e+01	1.486391e+01	1.436686e+01	1.391716e+01	1.351479e+01	1.315976e+01	1.285207e+01	1.259172e+01	1.237870e+01	1.221302e+01	1.209467e+01	1.202367e+01	1.200000e+01	1.202367e+01	1.209467e+01	1.221302e+01	1.237870e+01	1.259172e+01	1.285207e+01	1.315976e+01	1.351479e+01	1.391716e+01	1.436686e+01	1.486391e+01	1.540828e+01	1.600000e+01	1.663905e+01	1.732544e+01	1.805917e+01	1.884024e+01	1.966864e+01	2.054438e+01	2.146746e+01	2.243787e+01	2.345562e+01	2.452071e+01	2.563314e+01	2.679290e+01	2.800000e+01
