RTO_iter	rho	tr	tr_adjusted	event	base_cost	base_con	merit	base_merit	cost_unmodified	cost	con_unmodified	con	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G	Ka1	Ka2	Kb1	Kb2	cost_eps	Fa_cost_lam	Fb_cost_lam	Tr_cost_lam	con_eps	Fa_con_lam	Fb_con_lam	Tr_con_lam
0																		2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1	1.000773e+00	1.000000e-03	2.000000e-03		-7.752530e+01	-3.276256e-02	3.259389e+01	-7.752530e+00	-1.992171e+02	-1.992171e+02	2.625780e-03	2.625780e-03	1.113367e-01	4.560977e-01	2.516545e-01	9.828534e-02	8.262578e-02	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.216918e+02	-3.722328e+01	4.812623e+01	-1.797171e+01	-3.538834e-02	-3.752642e-03	1.690099e-03	-1.715440e-03
2	1.001514e+00	2.000000e-03	4.000000e-03		-7.972840e+01	-3.242602e-02	-7.972670e+00	-7.972840e+00	-1.995363e+02	-7.972670e+01	3.133815e-03	-3.242593e-02	1.112367e-01	4.553381e-01	2.520018e-01	9.828960e-02	8.313382e-02	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.198079e+02	-3.749320e+01	4.806518e+01	-1.800187e+01	-3.555983e-02	-3.750413e-03	1.687287e-03	-1.717591e-03
3	1.002990e+00	4.000000e-03	8.000000e-03		-8.407544e+01	-3.175113e-02	-8.406887e+00	-8.407544e+00	-2.001203e+02	-8.406887e+01	4.150808e-03	-3.175079e-02	1.110389e-01	4.538254e-01	2.526901e-01	9.829479e-02	8.415081e-02	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.160449e+02	-3.802481e+01	4.794049e+01	-1.805968e+01	-3.590193e-02	-3.745258e-03	1.681398e-03	-1.721685e-03
4	1.005712e+00	8.000000e-03	1.600000e-02		-9.259000e+01	-3.038542e-02	-9.256462e+00	-9.259000e+00	-2.010805e+02	-9.256462e+01	6.201481e-03	-3.038419e-02	1.106497e-01	4.508052e-01	2.540516e-01	9.829198e-02	8.620148e-02	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.084905e+02	-3.906617e+01	4.767494e+01	-1.817036e+01	-3.658690e-02	-3.732383e-03	1.668173e-03	-1.729399e-03
5	1.010123e+00	1.600000e-02	3.200000e-02		-1.089246e+02	-2.758606e-02	-1.088318e+01	-1.089246e+01	-2.021804e+02	-1.088318e+02	1.037487e-02	-2.758201e-02	1.098946e-01	4.447780e-01	2.567183e-01	9.823419e-02	9.037487e-02	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	9.325579e+01	-4.105984e+01	4.708045e+01	-1.836959e+01	-3.796093e-02	-3.695996e-03	1.635926e-03	-1.742757e-03
6	1.012411e+00	3.200000e-02	6.400000e-02		-1.387906e+02	-2.171477e-02	-1.384913e+01	-1.387906e+01	-2.011525e+02	-1.384913e+02	1.900198e-02	-2.170569e-02	1.084709e-01	4.327832e-01	2.618297e-01	9.791421e-02	9.900198e-02	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	6.236190e+01	-4.467378e+01	4.563512e+01	-1.867828e+01	-4.071675e-02	-3.579536e-03	1.547158e-03	-1.761008e-03
7	-9.118360e+00	6.400000e-02	3.200000e-02		-1.870753e+02	-8.901672e-03	-1.864834e+01	-1.870753e+01	-1.867283e+02	-1.864834e+02	3.727753e-02	-8.923636e-03	1.058953e-01	4.091441e-01	2.711837e-01	9.649932e-02	1.172775e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.470479e-01	-5.029663e+01	4.170994e+01	-1.892657e+01	-4.617921e-02	-3.169330e-03	1.266204e-03	-1.762572e-03
8	-9.389202e-01	3.200000e-02	1.600000e-02				-2.123587e+01		-1.750949e+02	-2.123589e+02	4.783642e-02	8.990873e-10	1.355346e-01	3.681172e-01	2.740826e-01	9.442916e-02	1.278364e-01												
9	9.991726e-01	1.600000e-02	3.200000e-02				-2.112505e+01		-1.747138e+02	-2.112507e+02	4.862671e-02	8.991156e-10	1.146925e-01	3.854448e-01	2.760744e-01	9.516162e-02	1.286267e-01												
10	-1.102578e+01	3.200000e-02	1.600000e-02		-2.054671e+02	-1.956967e-03	-2.054823e+01	-2.054671e+01	-1.736602e+02	-2.054823e+02	4.690285e-02	-1.980880e-03	1.048206e-01	3.974320e-01	2.754304e-01	9.541424e-02	1.269029e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.180688e+01	-5.222955e+01	3.923358e+01	-1.888655e+01	-4.885982e-02	-2.860935e-03	1.066283e-03	-1.746361e-03
11	-2.633919e+00	1.600000e-02	8.000000e-03				-2.114838e+01		-1.744600e+02	-2.114840e+02	4.854083e-02	8.991030e-10	1.216450e-01	3.799575e-01	2.751357e-01	9.472093e-02	1.285408e-01												
12	7.964254e-02	8.000000e-03	8.000000e-03				-2.106734e+01		-1.730574e+02	-2.106736e+02	4.894414e-02	8.991220e-10	1.127571e-01	3.873237e-01	2.759710e-01	9.500410e-02	1.289441e-01												
13	1.508588e-02	8.000000e-03	8.000000e-03		-2.101584e+02	2.157060e-05	-2.102029e+01	-2.058442e+01	-1.712518e+02	-2.102031e+02	4.928174e-02	8.991122e-10	1.079911e-01	3.913278e-01	2.763289e-01	9.507052e-02	1.292817e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.890656e+01	-5.119569e+01	3.857539e+01	-1.894082e+01	-4.926017e-02	-2.346361e-03	8.533531e-04	-1.750985e-03
14	5.922641e-01	8.000000e-03	8.000000e-03		-2.102731e+02	2.180404e-05	-2.103546e+01	-2.059123e+01	-1.731052e+02	-2.103548e+02	4.887584e-02	8.991357e-10	1.124033e-01	3.877285e-01	2.759674e-01	9.502506e-02	1.288758e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.716784e+01	-4.937207e+01	3.864903e+01	-1.906203e+01	-4.885403e-02	-1.843915e-03	6.642354e-04	-1.762916e-03
