RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.648083e+00	9.277087e+00	9.189265e+01
2	4.500000e+00	9.441296e+00	9.011389e+01
3	4.500000e+00	9.441296e+00	9.011389e+01
4	4.124777e+00	9.281612e+00	9.038457e+01
5	3.658831e+00	9.317669e+00	9.216207e+01
6	4.130251e+00	9.326824e+00	9.049834e+01
7	3.884043e+00	9.301511e+00	9.108878e+01
8	3.651225e+00	9.247911e+00	9.182524e+01
9	3.765228e+00	9.292825e+00	9.146740e+01
10	3.825229e+00	9.310272e+00	9.128152e+01
11	3.855728e+00	9.311963e+00	9.117039e+01
12	3.870265e+00	9.308736e+00	9.110645e+01
13	3.877328e+00	9.305552e+00	9.108088e+01
14	3.880626e+00	9.303579e+00	9.108320e+01
15	3.882237e+00	9.302630e+00	9.108327e+01
16	3.883006e+00	9.302187e+00	9.108228e+01
17	3.883371e+00	9.301982e+00	9.108126e+01
18	3.883546e+00	9.301884e+00	9.108056e+01
19	3.883632e+00	9.301836e+00	9.108017e+01
20	3.883675e+00	9.301813e+00	9.107996e+01
21	3.883696e+00	9.301801e+00	9.107985e+01
22	3.883707e+00	9.301795e+00	9.107980e+01
23	3.883712e+00	9.301792e+00	9.107977e+01
24	3.883714e+00	9.301791e+00	9.107975e+01
25	3.883716e+00	9.301790e+00	9.107975e+01
26	3.883716e+00	9.301790e+00	9.107974e+01
27	3.883717e+00	9.301790e+00	9.107974e+01
28	3.883717e+00	9.301790e+00	9.107974e+01
29	3.883717e+00	9.301790e+00	9.107974e+01
30	3.883717e+00	9.301790e+00	9.107974e+01
31	3.883717e+00	9.301790e+00	9.107974e+01
32	3.883717e+00	9.301790e+00	9.107974e+01
33	3.883717e+00	9.301790e+00	9.107974e+01
34	3.883717e+00	9.301790e+00	9.107974e+01
35	3.883717e+00	9.301790e+00	9.107974e+01
36	3.883717e+00	9.301790e+00	9.107974e+01
37	3.883717e+00	9.301790e+00	9.107974e+01
38	3.883717e+00	9.301790e+00	9.107974e+01
39	3.883717e+00	9.301790e+00	9.107974e+01
40	3.883717e+00	9.301790e+00	9.107974e+01
41	3.883717e+00	9.301790e+00	9.107974e+01
42	3.883717e+00	9.301790e+00	9.107974e+01
43	3.883717e+00	9.301790e+00	9.107974e+01
44	3.883717e+00	9.301790e+00	9.107974e+01
45	3.883717e+00	9.301790e+00	9.107974e+01
46	3.883717e+00	9.301790e+00	9.107974e+01
47	3.883717e+00	9.301790e+00	9.107974e+01
48	3.883717e+00	9.301790e+00	9.107974e+01
49	3.883717e+00	9.301790e+00	9.107974e+01
50	3.883717e+00	9.301790e+00	9.107974e+01
51	3.883717e+00	9.301790e+00	9.107974e+01
52	3.883717e+00	9.301790e+00	9.107974e+01
53	3.883717e+00	9.301790e+00	9.107974e+01
54	3.883717e+00	9.301790e+00	9.107974e+01
55	3.883717e+00	9.301790e+00	9.107974e+01
56	3.883717e+00	9.301790e+00	9.107974e+01
57	3.883717e+00	9.301790e+00	9.107974e+01
58	3.883717e+00	9.301790e+00	9.107974e+01
59	3.883717e+00	9.301790e+00	9.107974e+01
60	3.883717e+00	9.301790e+00	9.107974e+01
61	3.883717e+00	9.301790e+00	9.107974e+01
62	3.883717e+00	9.301790e+00	9.107974e+01
63	3.883717e+00	9.301790e+00	9.107974e+01
64	3.883717e+00	9.301790e+00	9.107974e+01
65	3.883717e+00	9.301790e+00	9.107974e+01
66	3.883717e+00	9.301790e+00	9.107974e+01
67	3.883717e+00	9.301790e+00	9.107974e+01
68	3.883717e+00	9.301790e+00	9.107974e+01
69	3.883717e+00	9.301790e+00	9.107974e+01
70	3.883717e+00	9.301790e+00	9.107974e+01
71	3.883717e+00	9.301790e+00	9.107974e+01
72	3.883717e+00	9.301790e+00	9.107974e+01
73	3.883717e+00	9.301790e+00	9.107974e+01
74	3.883717e+00	9.301790e+00	9.107974e+01
75	3.883717e+00	9.301790e+00	9.107974e+01
76	3.883717e+00	9.301790e+00	9.107974e+01
77	3.883717e+00	9.301790e+00	9.107974e+01
78	3.883717e+00	9.301790e+00	9.107974e+01
79	3.883717e+00	9.301790e+00	9.107974e+01
80	3.883717e+00	9.301790e+00	9.107974e+01
