RTO_iter	rho	tr	tr_adjusted	event	base_cost	base_con	merit	base_merit	cost_unmodified	cost	con_unmodified	con	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G	Ka1	Ka2	Kb1	Kb2	cost_eps	Fa_cost_lam	Fb_cost_lam	Tr_cost_lam	con_eps	Fa_con_lam	Fb_con_lam	Tr_con_lam
0																		2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1	1.032729e+00	5.000000e-02	1.000000e-01		-7.752530e+01	-3.276256e-02	-1.939656e+01	-7.752530e+00	-1.992171e+02	-1.992171e+02	2.625780e-03	2.625780e-03	1.113367e-01	4.560977e-01	2.516545e-01	9.828534e-02	8.262578e-02	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.216918e+02	-3.722328e+01	4.812623e+01	-1.797171e+01	-3.538834e-02	-3.752642e-03	1.690099e-03	-1.715440e-03
2	7.057651e-01	1.000000e-01	1.000000e-01		-1.691410e+02	-1.434392e-02	-1.662375e+01	-1.691410e+01	-1.946515e+02	-1.662375e+02	2.956445e-02	-1.423688e-02	1.067562e-01	4.189253e-01	2.675170e-01	9.723704e-02	1.095645e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	2.551048e+01	-4.828501e+01	4.347390e+01	-1.883392e+01	-4.390838e-02	-3.385278e-03	1.404031e-03	-1.766249e-03
3	1.762292e-01	1.000000e-01	1.000000e-01		-2.034032e+02	9.092549e-04	-2.151105e+01	-2.015847e+01	-1.538483e+02	-2.151105e+02	5.071104e-02	8.994720e-10	7.903998e-02	4.155081e-01	2.788742e-01	9.586674e-02	1.307110e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-4.955486e+01	-6.331592e+01	3.638284e+01	-1.630982e+01	-4.980178e-02	-6.706893e-03	2.147366e-03	-1.575708e-03
4	-3.487622e-01	1.000000e-01	5.000000e-02		-2.150881e+02	4.313051e-03	-2.292607e+01	-2.064620e+01	-1.719377e+02	-2.292607e+02	5.108401e-02	8.991564e-10	1.331499e-01	3.646346e-01	2.765508e-01	9.458073e-02	1.310840e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-4.315036e+01	-4.089099e+01	3.639103e+01	-1.835822e+01	-4.677096e-02	5.427052e-04	-4.966781e-04	-1.751020e-03
5	4.297402e-01	5.000000e-02	5.000000e-02				-2.216929e+01		-1.487011e+02	-2.216929e+02	5.383853e-02	8.993730e-10	7.839029e-02	4.122869e-01	2.800648e-01	9.541954e-02	1.338385e-01												
6	-6.489971e-01	5.000000e-02	2.500000e-02		-2.115011e+02	7.838984e-04	-2.145397e+01	-2.099333e+01	-1.737101e+02	-2.145397e+02	4.916847e-02	8.994265e-10	1.050558e-01	3.919861e-01	2.778972e-01	9.589244e-02	1.291685e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.779104e+01	-5.193089e+01	3.806557e+01	-1.774437e+01	-4.838457e-02	-2.597481e-03	9.009085e-04	-1.723948e-03
7	8.932972e-02	2.500000e-02	2.500000e-02				-2.126372e+01		-1.781882e+02	-2.126372e+02	4.713720e-02	8.993427e-10	1.305332e-01	3.725878e-01	2.747473e-01	9.499457e-02	1.271372e-01												
8	-1.391813e-01	2.500000e-02	1.250000e-02		-2.104476e+02	1.940121e-04	-2.113468e+01	-2.100596e+01	-1.791093e+02	-2.113468e+02	4.732433e-02	8.993586e-10	1.186562e-01	3.821425e-01	2.762123e-01	9.566470e-02	1.273243e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	-3.133833e+01	-4.640909e+01	3.848155e+01	-1.827079e+01	-4.713032e-02	-1.095152e-03	3.308784e-04	-1.759250e-03
9	4.528186e-01	1.250000e-02	1.250000e-02				-2.111597e+01		-1.744841e+02	-2.111597e+02	4.847141e-02	8.994086e-10	1.047237e-01	3.932978e-01	2.775539e-01	9.595316e-02	1.284714e-01												
