RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.633776e+00	9.968669e+00	8.588761e+01
2	3.702690e+00	9.904022e+00	8.765035e+01
3	3.840296e+00	9.762388e+00	9.112894e+01
4	4.500000e+00	9.480701e+00	9.015588e+01
5	4.183725e+00	9.558198e+00	9.093816e+01
6	3.981656e+00	9.633880e+00	9.172089e+01
7	3.820222e+00	9.518289e+00	9.196151e+01
8	4.004868e+00	9.494735e+00	9.122992e+01
9	3.909353e+00	9.498245e+00	9.155469e+01
10	4.002963e+00	9.493211e+00	9.120646e+01
11	3.908948e+00	9.495594e+00	9.154652e+01
12	4.002681e+00	9.491038e+00	9.120091e+01
13	3.953596e+00	9.484986e+00	9.134775e+01
14	3.906385e+00	9.477577e+00	9.149516e+01
15	3.951677e+00	9.468354e+00	9.130421e+01
16	3.927789e+00	9.469722e+00	9.139213e+01
17	3.908088e+00	9.454497e+00	9.141676e+01
18	3.929871e+00	9.447351e+00	9.131653e+01
19	3.918207e+00	9.449295e+00	9.136404e+01
20	3.910424e+00	9.439464e+00	9.136209e+01
21	3.933012e+00	9.434548e+00	9.126636e+01
22	3.919255e+00	9.432353e+00	9.130853e+01
23	3.914010e+00	9.434983e+00	9.133540e+01
24	3.912135e+00	9.437022e+00	9.134841e+01
25	3.912185e+00	9.433890e+00	9.133864e+01
26	3.910889e+00	9.430908e+00	9.133422e+01
27	3.907740e+00	9.425443e+00	9.132891e+01
28	3.906792e+00	9.419371e+00	9.131376e+01
29	3.902705e+00	9.414537e+00	9.131379e+01
30	3.905014e+00	9.416621e+00	9.131179e+01
31	3.904036e+00	9.413544e+00	9.130591e+01
32	3.902699e+00	9.410578e+00	9.130168e+01
33	3.901582e+00	9.407538e+00	9.129641e+01
34	3.900301e+00	9.404551e+00	9.129190e+01
35	3.899169e+00	9.401516e+00	9.128671e+01
36	3.897876e+00	9.398533e+00	9.128226e+01
37	3.896795e+00	9.395483e+00	9.127682e+01
38	3.895384e+00	9.392547e+00	9.127294e+01
39	3.894670e+00	9.389422e+00	9.126594e+01
40	3.895365e+00	9.390772e+00	9.126756e+01
41	3.895443e+00	9.391341e+00	9.126902e+01
42	3.894882e+00	9.390212e+00	9.126760e+01
43	3.894437e+00	9.389040e+00	9.126562e+01
44	3.893963e+00	9.387878e+00	9.126377e+01
45	3.893499e+00	9.386712e+00	9.126188e+01
46	3.893031e+00	9.385548e+00	9.126000e+01
47	3.892565e+00	9.384382e+00	9.125812e+01
48	3.892098e+00	9.383218e+00	9.125624e+01
49	3.891632e+00	9.382053e+00	9.125435e+01
50	3.891748e+00	9.382219e+00	9.125444e+01
51	3.891778e+00	9.382267e+00	9.125448e+01
52	3.891785e+00	9.382279e+00	9.125449e+01
53	3.891787e+00	9.382282e+00	9.125449e+01
54	3.891788e+00	9.382283e+00	9.125449e+01
55	3.891788e+00	9.382283e+00	9.125449e+01
56	3.891788e+00	9.382283e+00	9.125449e+01
57	3.891788e+00	9.382283e+00	9.125449e+01
58	3.891788e+00	9.382283e+00	9.125449e+01
59	3.891788e+00	9.382283e+00	9.125449e+01
60	3.891788e+00	9.382283e+00	9.125449e+01
61	3.891788e+00	9.382283e+00	9.125449e+01
62	3.891788e+00	9.382283e+00	9.125449e+01
63	3.891788e+00	9.382283e+00	9.125449e+01
64	3.891788e+00	9.382283e+00	9.125449e+01
65	3.891788e+00	9.382283e+00	9.125449e+01
66	3.891788e+00	9.382283e+00	9.125449e+01
67	3.891788e+00	9.382283e+00	9.125449e+01
68	3.891788e+00	9.382283e+00	9.125449e+01
69	3.891788e+00	9.382283e+00	9.125449e+01
70	3.891788e+00	9.382283e+00	9.125449e+01
71	3.891788e+00	9.382283e+00	9.125449e+01
72	3.891788e+00	9.382283e+00	9.125449e+01
73	3.891788e+00	9.382283e+00	9.125449e+01
74	3.891788e+00	9.382283e+00	9.125449e+01
75	3.891788e+00	9.382283e+00	9.125449e+01
76	3.891788e+00	9.382283e+00	9.125449e+01
77	3.891788e+00	9.382283e+00	9.125449e+01
78	3.891788e+00	9.382283e+00	9.125449e+01
79	3.891788e+00	9.382283e+00	9.125449e+01
80	3.891788e+00	9.382283e+00	9.125449e+01
