RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.603386e+00	9.996923e+00	8.508948e+01
2	3.610153e+00	9.990777e+00	8.526765e+01
3	3.623749e+00	9.978435e+00	8.562315e+01
4	3.651213e+00	9.953492e+00	8.633199e+01
5	3.707012e+00	9.902374e+00	8.774176e+01
6	3.819404e+00	9.793144e+00	9.053170e+01
7	4.330340e+00	9.408570e+00	9.027693e+01
8	3.732095e+00	9.475919e+00	9.244877e+01
9	4.341349e+00	9.509500e+00	9.051789e+01
10	4.022799e+00	9.460799e+00	9.111971e+01
11	3.721575e+00	9.438488e+00	9.217647e+01
12	3.871474e+00	9.472298e+00	9.162663e+01
13	4.021868e+00	9.468811e+00	9.108160e+01
14	3.944033e+00	9.460533e+00	9.131075e+01
15	3.868744e+00	9.446431e+00	9.154177e+01
16	3.906089e+00	9.457136e+00	9.143309e+01
17	3.942450e+00	9.450208e+00	9.128116e+01
18	3.923111e+00	9.450581e+00	9.135046e+01
19	3.905381e+00	9.442091e+00	9.138865e+01
20	3.922670e+00	9.436044e+00	9.130772e+01
21	3.913410e+00	9.437788e+00	9.134620e+01
22	3.907819e+00	9.429454e+00	9.134090e+01
23	3.925692e+00	9.424899e+00	9.126292e+01
24	3.913492e+00	9.422318e+00	9.129860e+01
25	3.910038e+00	9.425351e+00	9.132031e+01
26	3.906276e+00	9.421923e+00	9.132345e+01
27	3.906184e+00	9.417039e+00	9.130882e+01
28	3.898521e+00	9.410588e+00	9.131692e+01
29	3.906976e+00	9.407071e+00	9.127551e+01
30	3.902402e+00	9.408097e+00	9.129516e+01
31	3.898927e+00	9.404368e+00	9.129634e+01
32	3.901699e+00	9.400663e+00	9.127492e+01
33	3.900148e+00	9.402234e+00	9.128535e+01
34	3.898387e+00	9.400198e+00	9.128550e+01
35	3.897980e+00	9.397615e+00	9.127906e+01
36	3.894527e+00	9.393864e+00	9.128010e+01
37	3.898545e+00	9.391585e+00	9.125852e+01
38	3.896355e+00	9.392262e+00	9.126853e+01
39	3.894267e+00	9.390579e+00	9.127096e+01
40	3.895305e+00	9.388335e+00	9.126029e+01
41	3.892918e+00	9.387203e+00	9.126550e+01
42	3.894423e+00	9.385281e+00	9.125412e+01
43	3.891935e+00	9.384494e+00	9.126075e+01
44	3.893660e+00	9.382780e+00	9.124921e+01
45	3.892762e+00	9.383298e+00	9.125407e+01
46	3.891436e+00	9.382428e+00	9.125622e+01
47	3.891835e+00	9.380993e+00	9.125036e+01
48	3.890472e+00	9.380192e+00	9.125285e+01
49	3.891353e+00	9.379039e+00	9.124610e+01
50	3.889884e+00	9.378527e+00	9.124988e+01
51	3.890861e+00	9.377459e+00	9.124304e+01
52	3.889364e+00	9.377093e+00	9.124736e+01
53	3.890479e+00	9.376175e+00	9.124048e+01
54	3.890061e+00	9.376286e+00	9.124234e+01
55	3.888978e+00	9.375913e+00	9.124514e+01
56	3.889697e+00	9.375126e+00	9.124010e+01
57	3.888593e+00	9.374859e+00	9.124330e+01
58	3.889417e+00	9.374185e+00	9.123822e+01
59	3.888306e+00	9.374004e+00	9.124172e+01
60	3.889200e+00	9.373425e+00	9.123668e+01
61	3.889044e+00	9.373414e+00	9.123721e+01
62	3.888056e+00	9.373268e+00	9.124036e+01
63	3.888863e+00	9.372772e+00	9.123590e+01
64	3.887873e+00	9.372683e+00	9.123923e+01
65	3.888732e+00	9.372274e+00	9.123484e+01
66	3.888687e+00	9.372259e+00	9.123496e+01
67	3.888675e+00	9.372255e+00	9.123499e+01
68	3.887729e+00	9.372202e+00	9.123827e+01
69	3.887335e+00	9.371290e+00	9.123690e+01
70	3.888261e+00	9.371143e+00	9.123308e+01
71	3.888251e+00	9.371140e+00	9.123310e+01
72	3.888249e+00	9.371139e+00	9.123311e+01
73	3.888248e+00	9.371139e+00	9.123311e+01
74	3.888248e+00	9.371139e+00	9.123311e+01
75	3.888248e+00	9.371139e+00	9.123311e+01
76	3.888248e+00	9.371139e+00	9.123311e+01
77	3.888248e+00	9.371139e+00	9.123311e+01
78	3.888248e+00	9.371139e+00	9.123311e+01
79	3.888248e+00	9.371139e+00	9.123311e+01
80	3.888248e+00	9.371139e+00	9.123311e+01
