RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.086125e-01	-2.309611e-01
2	8.699230e-01	-2.488277e-02
3	3.913447e-01	-2.375080e-01
4	1.413462e-01	-2.264174e-01
5	3.913160e-01	-2.225286e-01
6	2.662888e-01	-2.226280e-01
7	2.038025e-01	-2.240782e-01
8	1.725702e-01	-2.251392e-01
9	1.569574e-01	-2.257518e-01
10	1.491520e-01	-2.260787e-01
11	1.452501e-01	-2.262480e-01
12	1.433002e-01	-2.263356e-01
13	1.423273e-01	-2.263828e-01
14	1.418446e-01	-2.264124e-01
15	1.416093e-01	-2.264368e-01
16	1.414984e-01	-2.264594e-01
17	1.414470e-01	-2.264772e-01
18	1.414229e-01	-2.264885e-01
19	1.414113e-01	-2.264949e-01
20	1.414057e-01	-2.264982e-01
21	1.414030e-01	-2.264998e-01
22	1.414017e-01	-2.265006e-01
23	1.414013e-01	-2.265009e-01
24	1.414011e-01	-2.265010e-01
25	1.414011e-01	-2.265010e-01
26	1.414011e-01	-2.265011e-01
27	1.414011e-01	-2.265011e-01
28	1.414011e-01	-2.265011e-01
29	1.414011e-01	-2.265011e-01
30	1.414011e-01	-2.265011e-01
