RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.103004e+00	-5.388653e-10	1.103004e+00
3	6.869375e-01	-1.443253e-08	6.869375e-01
4	3.856269e-01	-1.788411e-09	3.856269e-01
5	2.033661e-01	-4.430690e-09	2.033661e-01
6	1.455653e-01	-1.197012e-09	1.455653e-01
7	2.033661e-01	-2.360852e-08	2.033661e-01
8	1.585168e-01	-9.158070e-09	1.585168e-01
9	1.480064e-01	-6.385838e-09	1.480064e-01
10	1.457710e-01	-5.269947e-09	1.457710e-01
11	1.454137e-01	-4.805415e-09	1.454137e-01
12	1.455653e-01	-4.143427e-09	1.455653e-01
13	1.454258e-01	-4.266139e-09	1.454258e-01
14	1.454038e-01	-4.368459e-09	1.454038e-01
15	1.454258e-01	-4.343993e-09	1.454258e-01
16	1.454108e-01	-4.395615e-09	1.454108e-01
17	1.454063e-01	-4.498550e-09	1.454063e-01
18	1.454048e-01	-4.434690e-09	1.454048e-01
19	1.454043e-01	-4.440513e-09	1.454043e-01
20	1.454049e-01	-4.438789e-09	1.454049e-01
21	1.454058e-01	-4.437066e-09	1.454058e-01
22	1.454067e-01	-4.435345e-09	1.454067e-01
23	1.454079e-01	-4.433624e-09	1.454079e-01
24	1.454074e-01	-4.436290e-09	1.454074e-01
25	1.454082e-01	-4.435197e-09	1.454082e-01
