RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	1.088000e+01
2	4.555173e-01	4.102882e-01	2.506958e+00
3	3.149276e-01	1.198488e+00	6.307368e+00
4	1.560215e-01	1.687207e-02	2.403819e-01
5	3.170023e-01	3.080737e-01	1.857371e+00
6	1.642141e-01	5.643980e-02	4.464131e-01
7	1.427721e-01	1.055522e-02	1.955483e-01
8	1.570436e-01	1.414628e-02	2.277750e-01
9	1.462889e-01	4.499306e-03	1.687855e-01
10	1.455517e-01	2.227625e-03	1.566898e-01
11	1.465252e-01	3.836747e-03	1.657089e-01
12	1.450778e-01	1.224490e-03	1.512003e-01
13	1.474588e-01	1.215734e-03	1.535375e-01
14	1.461467e-01	4.253080e-04	1.482732e-01
15	1.455027e-01	-3.570087e-06	1.455027e-01
16	1.474777e-01	1.158367e-03	1.532696e-01
17	1.461590e-01	3.902130e-04	1.481101e-01
18	1.457477e-01	1.471740e-04	1.464835e-01
19	1.456040e-01	6.151397e-05	1.459115e-01
20	1.455476e-01	2.774184e-05	1.456863e-01
21	1.455234e-01	1.318324e-05	1.455893e-01
22	1.455122e-01	6.456811e-06	1.455445e-01
23	1.455071e-01	3.350479e-06	1.455238e-01
24	1.455048e-01	1.967879e-06	1.455146e-01
25	1.455039e-01	1.449405e-06	1.455112e-01
26	1.455037e-01	1.289675e-06	1.455101e-01
27	1.455036e-01	1.246911e-06	1.455098e-01
28	1.455036e-01	1.236017e-06	1.455098e-01
29	1.455036e-01	1.233281e-06	1.455098e-01
30	1.455036e-01	1.232596e-06	1.455097e-01
